,Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Degree Attributes,Schedule Information,Class,GPA
999,2020,Fall,2020-fa,CI,480,Introduction to Computer Science for CS Teachers,"This course introduces the core concepts of computer science and computer programming for students to gain experience creating programs using text-based programming languages. It also provides opportunities for students to reflect on how they experience learning those concepts and how this might impact teaching high school students. Students will learn about the fundamentals of how programs are executed and how to store and process data using computers. They will be introduced to the concepts of algorithms, algorithm execution time, and the core concepts of object-oriented programming. 4 undergraduate hours. 4 graduate hours. Prerequisite: Students are required to have successfully completed CI 438.",4 hours.,,,CI480,
1000,2020,Fall,2020-fa,CI,482,Social Learning and Multimedia,"Learning in multimodal environments from a social and cultural perspective. Topics include the formation and expression of individual and group identity across multiple contexts, including social networking, online gaming, reality television programs, streamed video, and in online courses. Assignments include both analytic and project-based tasks, with an emphasis on implications for formal learning environments. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,,,CI482,
1001,2020,Fall,2020-fa,CI,484,Learning Technologies,Same as EPOL 483 and HRD 472. See HRD 472.,3 OR 4 hours.,,,CI484,
1002,2020,Fall,2020-fa,CI,485,Assessing Student Performance,Same as EPSY 485. See EPSY 485.,3 or 4 hours.,,,CI485,
1003,2020,Fall,2020-fa,CI,499,Issues and Development in Education,Seminar course on topics not treated by regularly scheduled courses; requests for initiation may be made by students or faculty member. 2 to 4 undergraduate hours. 2 to 4 graduate hours. Approved for both letter and S/U grading. May be repeated to a maximum of 8 hours. Prerequisite: Junior standing.,2 TO 4 hours.,,,CI499,3.76
1004,2020,Fall,2020-fa,CI,501,Curriculum Development for the 21st Century,"Examines a variety of definitions of curriculum development, from past to present. Course activities use theories and research to frame discussions of substantive issues in the field: how learning is influenced by the stated goals of education; the cultural background of diverse learners; structure of the school setting; competencies of teachers; means of student assessment; and approaches to incorporating technology and 21st Century skills into classrooms. 4 graduate hours. No professional credit.",4 hours.,,,CI501,
1005,2020,Fall,2020-fa,CI,507,Problems &amp; Trends in Special Fields,Intensive examination of problems and trends in the subject fields. 4 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.,4 hours.,,,CI507,3.28
1006,2020,Fall,2020-fa,CI,516,Culture and Cultural Context in Educational Evaluation,"This course provides students with an introduction to the role of culture and cultural context in program evaluation. Students will gain a basic historical perspective, introduction to selected major evaluation approaches (including culturally responsive/competent evaluation) and basic orientation to methods for designing program evaluations. 4 graduate hours. No professional credit.",4 hours.,,,CI516,
1007,2020,Fall,2020-fa,CI,522,Arts in Early Childhood and Elementary: Curriculum in Context,"Role of dance, drama, music, literature, and the visual arts in early childhood and elementary education, focusing on production/performance, appreciation, history, and aesthetics. Interrelationships among curriculum, notions of child development, cultural contexts, and unique traditions of different arts disciplines. Current art education practices in the United States and other countries. Requires attendance at performances and visits to an art museum. 4 graduate hours. No professional credit. Prerequisite: Graduate status.",4 hours.,,,CI522,3.86
1008,2020,Fall,2020-fa,CI,538,Qualitative Analysis of Video Data,"Attends to the special affordances of video data and the key decision points and criteria to justify claims from video. Discussions will emphasize the relevant theoretical, methodological, and ethical considerations for each of those decision points. Students will analyze a selection of video data of their choosing to build and support a claim and justify their methodological choices. 4 graduate hours. No professional credit. Approved for Letter and S/U grading. Prerequisite: A basic qualitative methods course (CI 509, CI 519, EPOL 585, EPS 515, EPSY 577, or EPSY 578), or equivalent graduate-level introductory qualitative methods course, or permission of instructor.",4 hours.,,,CI538,
1009,2020,Fall,2020-fa,CI,541,Learning in Science,"Focuses on influential theories of student learning and their implications for science education. Examines the theoretical underpinnings of these learning theories as well as their implications for student learning, instruction, and assessment.",4 hours.,,,CI541,3.61
1010,2020,Fall,2020-fa,CI,547,Sociopolitical Perspectives on Mathematics and Science Education,"This course is for anyone interested in equity-related issues in mathematics and science education. It provides an overview of sociopolitical perspectives on mathematics and science education, including how issues of identity, power, and equity play out in teachings, learning, and research. Students will develop an understanding of how racism, classism, and the politics of language operate within mathematics and science classroom and in the practice of mathematics and science in society at large. An emphasis of the course is on solutions that address social justice.",4 hours.,,,CI547,
1011,2020,Fall,2020-fa,CI,548,Capstone Project,"Part I of the course focuses on the design on an action research project (capstone project), which integrates pedagogical and science content ideas addressed in the program courses. The project amounts to an empirical investigation of a student-generated research question around issues focused on science teaching and learning. Students are expected to collect date for their project, preferably in their own classrooms, in the period between Parts I and II of the course. Part II focuses on the analysis, interpretation, and discussion of the data collected, and the implications of the findings for classroom practice. May be repeated in separate terms to a maximum of 4 hours.",2 hours.,,,CI548,
1012,2020,Fall,2020-fa,CI,550,Methods of Educational Inquiry,"Offers a graduate-level introduction to research in education, including quantitative, qualitative and mixed methods designs and approaches. Key concepts include: identifying a research problem, reviewing the literature, design and analysis, communicating evidence, and the ethics of research. Students should gain the ability to effectively evaluate and critique design/methods sections of research publications; plan and design research studies; and organize a presentation of research to an audience of peers. Same as EPOL 550, EPSY 550, and SPED 550. 4 graduate hours. No professional credit.",4 hours.,,,CI550,3.78
1013,2020,Fall,2020-fa,CI,555,Advanced Educational Technologies for Engagement and Interactive Learning,Same as EPSY 555 and INFO 555. See EPSY 555.,4 hours.,,,CI555,
1014,2020,Fall,2020-fa,CI,563,Writing Studies,Same as ENGL 505. See ENGL 505.,4 hours.,,,CI563,
1015,2020,Fall,2020-fa,CI,565,Topics Research and Writing,Same as ENGL 582. See ENGL 582.,4 hours.,,,CI565,
1016,2020,Fall,2020-fa,CI,567,Children's Literature in the School Curriculum,Investigates trends and issues related to teaching literature in the school; focuses attention upon the organization and planning of a balanced literature curriculum (fictional and informational). 4 graduate hours. No professional credit. Prerequisite: CI 467 or LIS 404 or consent of instructor.,4 hours.,,,CI567,
